,Angles,Times,RSSI,POS
0,-1.0471975511965976,1764853225.2045202,"(9465.765625, 377.76171875, 380.8555908203125, 462.54718017578125)",-3.7
1,-1.0471975511965976,1764853225.430556,"(5719.580078125, 531.5306396484375, 466.3753356933594, 429.9772033691406)",-13.8
2,-1.0471975511965976,1764853225.6312068,"(10595.94140625, 700.5904541015625, 805.0426025390625, 903.0347900390625)",-32.2
3,0.036110260386089665,1764853225.8300118,"(532.3441772460938, 3103.20751953125, 3513.22998046875, 2453.32568359375)",-52.9
4,0.8305359888800603,1764853226.0081735,"(229.84378051757812, 97.70874786376953, 4964.607421875, 7960.83984375)",-61.2
5,1.0471975511965976,1764853226.225137,"(10.108200073242188, 27.263099670410156, 792.2564697265625, 8708.287109375)",-53.9
6,0.9027565096522394,1764853226.4359527,"(710.694580078125, 794.59228515625, 3080.467041015625, 7463.361328125)",-34.4
7,-1.0471975511965976,1764853226.7340605,"(11426.228515625, 1696.2479248046875, 1428.0537109375, 1588.05126953125)",-12.6
8,-0.18055130193044788,1764853226.9038203,"(3157.10986328125, 8187.07177734375, 2102.774658203125, 2259.4658203125)",-19.3
9,0.252771822702627,1764853227.4894161,"(498.0377197265625, 553.9107666015625, 11335.67578125, 1233.220703125)",-31.0
10,-0.03611026038608944,1764853228.0110574,"(539.2897338867188, 537.0254516601562, 513.7381591796875, 482.2563171386719)",-29.4
11,-0.252771822702627,1764853228.2298238,"(360.9297790527344, 13454.72265625, 1204.1260986328125, 1250.0235595703125)",-29.2
12,-0.252771822702627,1764853228.418198,"(473.6032409667969, 13141.5234375, 1477.3375244140625, 1109.1162109375)",-30.0
13,0.252771822702627,1764853228.6098747,"(355.34820556640625, 507.05419921875, 13394.24609375, 1112.970703125)",-32.8
14,0.252771822702627,1764853228.8272483,"(289.58355712890625, 645.1777954101562, 12225.10546875, 1278.8702392578125)",-33.5
15,0.252771822702627,1764853229.0419762,"(283.2120361328125, 661.0069580078125, 9857.310546875, 1364.111083984375)",-31.4
16,0.252771822702627,1764853229.2616768,"(418.9407043457031, 629.7283935546875, 12078.615234375, 1337.3983154296875)",-26.1
17,0.252771822702627,1764853229.4829829,"(383.5939636230469, 918.6273193359375, 11547.275390625, 2256.20263671875)",-20.4
18,0.252771822702627,1764853229.6916916,"(603.3214111328125, 373.04986572265625, 12113.142578125, 1935.5032958984375)",-15.9
19,0.18055130193044788,1764853229.9098814,"(2623.4189453125, 3761.685546875, 12812.8046875, 1350.969482421875)",-10.6
20,-0.5416539057913435,1764853230.2823696,"(8576.7236328125, 11052.796875, 340.90814208984375, 404.9657897949219)",-4.9
21,1.0471975511965976,1764853230.471197,"(34.089542388916016, 29.31595230102539, 860.8553466796875, 12148.1484375)",-8.1
22,1.0471975511965976,1764853230.65908,"(119.78730010986328, 103.42784881591797, 507.8766174316406, 8628.6484375)",-1.9
23,0.8305359888800603,1764853230.8325784,"(741.3233032226562, 14.902000427246094, 209.31280517578125, 748.0784912109375)",16.5
24,-0.6860949473357019,1764853231.0197508,"(2814.7509765625, 2506.26318359375, 1764.20166015625, 1473.527587890625)",34.1
25,-1.0471975511965976,1764853231.2077758,"(2839.45166015625, 133.23492431640625, 98.74942016601562, 18.94222640991211)",35.6
26,-0.6860949473357019,1764853231.4265416,"(2908.04833984375, 2759.81640625, 284.6917724609375, 65.8997573852539)",19.8
27,-0.252771822702627,1764853231.6424317,"(1304.8973388671875, 5246.39453125, 28.773700714111328, 167.04896545410156)",2.9
28,-0.6138744265635228,1764853231.8610861,"(2322.2255859375, 2930.341796875, 1778.86572265625, 70.03573608398438)",-4.9
29,0.252771822702627,1764853232.084934,"(1422.844970703125, 356.55120849609375, 4849.4267578125, 169.76026916503906)",-16.2
30,0.252771822702627,1764853232.300754,"(1192.6202392578125, 240.96539306640625, 5243.57421875, 291.1904296875)",-17.9
31,0.252771822702627,1764853232.5189922,"(1286.2188720703125, 441.3266296386719, 4298.23583984375, 336.1084289550781)",-15.8
