,Angles,Times,RSSI,POS
0,0.18055130193044788,1764580774.9832003,"(4.233602046966553, 20.85228729248047, 66.330810546875, 3.5750319957733154)",0.0
1,0.036110260386089665,1764580775.1872442,"(4.930360794067383, 39.39558410644531, 42.721534729003906, 2.228766918182373)",0.4
2,-0.252771822702627,1764580775.3743079,"(0.5760183334350586, 33.37363815307617, 2.794912815093994, 2.692073345184326)",0.8
3,0.252771822702627,1764580775.5662367,"(8.560356140136719, 0.12207812070846558, 32.559364318847656, 2.932438611984253)",0.8
4,0.252771822702627,1764580775.7862482,"(7.074594497680664, 0.2196505069732666, 27.349075317382812, 3.0614066123962402)",0.8
5,0.18055130193044788,1764580776.0242505,"(5.775320529937744, 18.789249420166016, 51.55712127685547, 2.6080596446990967)",2.2
6,0.10833078115826877,1764580776.2231348,"(11.121294975280762, 41.107505798339844, 73.61192321777344, 3.279327869415283)",3.9
7,0.036110260386089665,1764580776.4499428,"(15.766355514526367, 38.338714599609375, 50.656227111816406, 3.3968372344970703)",5.3
8,-0.03611026038608944,1764580776.6614792,"(13.879823684692383, 34.35584259033203, 32.724185943603516, 2.0128417015075684)",6.0
9,-0.03611026038608944,1764580776.8695447,"(13.268552780151367, 31.12506675720215, 30.271709442138672, 1.6714681386947632)",6.2
10,-0.03611026038608944,1764580777.0929456,"(13.93074893951416, 44.44011688232422, 42.75168228149414, 2.36460018157959)",6.2
11,-0.03611026038608944,1764580777.3108828,"(8.77372932434082, 61.474815368652344, 55.49734878540039, 2.4031448364257812)",6.2
12,-0.03611026038608944,1764580777.5231411,"(6.028784275054932, 58.382179260253906, 53.092315673828125, 2.3173232078552246)",6.2
13,-0.03611026038608944,1764580777.7406423,"(5.472989082336426, 54.05377960205078, 54.45208740234375, 2.3897571563720703)",5.8
14,0.036110260386089665,1764580777.9619007,"(4.643056869506836, 38.456451416015625, 45.41072463989258, 2.1965436935424805)",5.1
15,0.036110260386089665,1764580778.1753292,"(5.734922409057617, 36.39290237426758, 46.020050048828125, 2.2374236583709717)",5.0
16,0.036110260386089665,1764580778.3867285,"(7.9720377922058105, 37.80670166015625, 48.70963668823242, 2.4836654663085938)",5.2
17,0.036110260386089665,1764580778.6027966,"(7.499485969543457, 35.05971145629883, 46.86396026611328, 2.922884941101074)",5.8
18,0.10833078115826877,1764580778.822745,"(7.425853252410889, 33.8119010925293, 49.157073974609375, 2.7318711280822754)",6.4
19,0.036110260386089665,1764580779.0411823,"(6.463918209075928, 35.27085494995117, 46.122535705566406, 2.3313379287719727)",6.8
20,0.036110260386089665,1764580779.2601442,"(7.166224479675293, 36.75773239135742, 47.81696701049805, 2.3244383335113525)",7.4
21,0.036110260386089665,1764580779.481668,"(5.731422424316406, 38.279022216796875, 47.298004150390625, 2.219338893890381)",8.0
22,0.036110260386089665,1764580779.6950176,"(6.5546875, 40.15495300292969, 48.28033447265625, 2.317458152770996)",8.4
23,0.036110260386089665,1764580779.905633,"(6.536081314086914, 38.9570198059082, 49.174415588378906, 2.2426459789276123)",8.7
24,0.036110260386089665,1764580780.128417,"(6.314386367797852, 38.114315032958984, 48.990264892578125, 2.494236469268799)",9.0
25,0.036110260386089665,1764580780.3442175,"(6.284070014953613, 39.358909606933594, 52.65193176269531, 2.50368070602417)",9.4
26,0.036110260386089665,1764580780.5620472,"(6.065996170043945, 43.20206832885742, 52.036949157714844, 2.5220937728881836)",9.7
27,0.036110260386089665,1764580780.7727394,"(6.156639099121094, 44.16765594482422, 52.56085205078125, 2.4715914726257324)",10.0
28,0.036110260386089665,1764580780.9963582,"(6.317474365234375, 45.23146057128906, 53.4227180480957, 2.4986255168914795)",10.4
29,0.036110260386089665,1764580781.2101724,"(6.55509090423584, 48.2551383972168, 55.35302734375, 2.4320731163024902)",10.7
30,0.036110260386089665,1764580781.4256241,"(6.113806247711182, 48.743125915527344, 54.433013916015625, 2.668562173843384)",11.0
31,0.036110260386089665,1764580781.6421134,"(6.847386360168457, 48.55364990234375, 54.647377014160156, 2.1481337547302246)",11.4
32,0.036110260386089665,1764580781.8585765,"(6.072916030883789, 48.207210540771484, 55.51321792602539, 2.24904465675354)",11.7
33,0.036110260386089665,1764580782.0769794,"(5.35620641708374, 47.39131164550781, 50.35863494873047, 2.5572986602783203)",12.1
34,0.036110260386089665,1764580782.2981994,"(4.464215278625488, 41.102294921875, 50.10325622558594, 1.8123408555984497)",12.4
35,0.036110260386089665,1764580782.5096745,"(7.059734344482422, 42.56484603881836, 47.484046936035156, 2.5485711097717285)",12.7
36,0.036110260386089665,1764580782.7320323,"(6.335615634918213, 43.53009796142578, 48.31402587890625, 1.780042290687561)",13.0
37,0.036110260386089665,1764580782.9453068,"(5.696580410003662, 40.02979278564453, 50.79917907714844, 3.1572861671447754)",13.4
38,0.036110260386089665,1764580783.1637545,"(8.072471618652344, 39.14460754394531, 46.00373840332031, 1.4421857595443726)",13.7
39,0.036110260386089665,1764580783.3836515,"(8.8012113571167, 36.1179313659668, 49.150291442871094, 1.8898968696594238)",14.1
40,0.036110260386089665,1764580783.599353,"(8.86513614654541, 38.00096130371094, 46.738800048828125, 1.8332080841064453)",14.4
41,0.036110260386089665,1764580783.821568,"(8.1613130569458, 38.280235290527344, 49.79722595214844, 1.7458171844482422)",14.7
42,0.036110260386089665,1764580784.0354574,"(8.764036178588867, 39.934326171875, 48.1024169921875, 1.6212414503097534)",15.1
43,0.036110260386089665,1764580784.2495549,"(5.759112358093262, 42.354774475097656, 50.37779235839844, 2.191082715988159)",15.3
44,0.036110260386089665,1764580784.4647036,"(5.975543975830078, 39.097076416015625, 47.457496643066406, 2.787497043609619)",15.7
45,0.036110260386089665,1764580784.6801548,"(6.364909648895264, 39.967491149902344, 48.03252410888672, 2.8086791038513184)",16.1
46,0.036110260386089665,1764580784.902475,"(6.706138610839844, 38.465606689453125, 52.49532699584961, 2.239598274230957)",16.4
47,0.036110260386089665,1764580785.1182263,"(6.211203575134277, 41.364418029785156, 49.87633514404297, 2.3372983932495117)",16.7
48,0.036110260386089665,1764580785.337673,"(7.219766139984131, 42.65623092651367, 49.517417907714844, 2.163778305053711)",17.0
49,0.036110260386089665,1764580785.5456715,"(6.6266679763793945, 43.509429931640625, 51.527000427246094, 2.050051689147949)",17.4
50,0.036110260386089665,1764580785.767382,"(5.535251617431641, 44.167354583740234, 50.928192138671875, 2.120573043823242)",17.7
51,0.036110260386089665,1764580785.9818194,"(3.8383331298828125, 44.33573913574219, 47.91619110107422, 2.0514283180236816)",18.1
52,0.036110260386089665,1764580786.2017643,"(3.2157034873962402, 45.26800537109375, 46.78384780883789, 1.9530375003814697)",18.4
53,0.036110260386089665,1764580786.4201832,"(5.909046173095703, 43.386348724365234, 49.212764739990234, 1.8483141660690308)",18.7
54,-0.03611026038608944,1764580786.6372292,"(7.4578657150268555, 45.70815658569336, 45.35087585449219, 1.8850009441375732)",19.0
55,0.036110260386089665,1764580786.8495865,"(6.149693489074707, 47.233482360839844, 49.48059844970703, 1.6732227802276611)",19.1
56,0.036110260386089665,1764580787.0703275,"(4.008700370788574, 46.42790985107422, 48.11140441894531, 1.7428840398788452)",19.1
57,-0.03611026038608944,1764580787.2920039,"(3.1264591217041016, 50.514366149902344, 46.309959411621094, 2.2368314266204834)",19.3
58,-0.03611026038608944,1764580787.501708,"(2.9534778594970703, 45.48231506347656, 46.15821838378906, 1.5175265073776245)",19.4
59,-0.03611026038608944,1764580787.7227354,"(3.0998053550720215, 47.423316955566406, 45.183998107910156, 2.009732484817505)",19.4
60,-0.03611026038608944,1764580787.9350157,"(3.002413272857666, 43.21198654174805, 41.0651969909668, 1.382394552230835)",19.1
61,-0.03611026038608944,1764580788.1531944,"(3.983853816986084, 44.48569107055664, 41.27260971069336, 1.3449065685272217)",18.5
62,0.036110260386089665,1764580788.3676314,"(5.788358688354492, 43.17079162597656, 47.85792541503906, 2.6804542541503906)",18.0
63,0.036110260386089665,1764580788.586566,"(6.424954414367676, 38.42390441894531, 46.222816467285156, 2.2038989067077637)",18.0
64,0.036110260386089665,1764580788.8070362,"(5.638646602630615, 38.89811325073242, 50.67986297607422, 2.0438971519470215)",18.0
65,0.036110260386089665,1764580789.0258741,"(4.883483409881592, 45.123558044433594, 46.25217819213867, 2.0315651893615723)",18.5
66,-0.03611026038608944,1764580789.240147,"(4.468189239501953, 52.49144744873047, 46.0204963684082, 2.2354464530944824)",19.1
67,-0.03611026038608944,1764580789.4534466,"(4.210672378540039, 56.01911163330078, 46.54448699951172, 1.9824302196502686)",19.2
68,-0.03611026038608944,1764580789.6732867,"(4.3272294998168945, 55.190311431884766, 45.531192779541016, 1.9405828714370728)",19.2
69,-0.03611026038608944,1764580789.8896666,"(4.7149271965026855, 56.61278533935547, 45.163002014160156, 1.9730244874954224)",18.6
70,-0.03611026038608944,1764580790.1134973,"(5.828929424285889, 50.23291778564453, 45.7701416015625, 1.8196327686309814)",18.1
71,-0.03611026038608944,1764580790.3222842,"(4.828588962554932, 47.7726936340332, 46.454891204833984, 2.2949814796447754)",17.8
72,0.036110260386089665,1764580790.5462513,"(3.57346773147583, 41.46208953857422, 46.233951568603516, 2.2085587978363037)",17.5
73,0.036110260386089665,1764580790.7655568,"(3.7997822761535645, 43.497047424316406, 45.354122161865234, 2.7439894676208496)",17.5
74,0.036110260386089665,1764580790.9766073,"(4.931881904602051, 34.968528747558594, 40.923824310302734, 1.5849344730377197)",17.5
75,0.036110260386089665,1764580791.1961124,"(6.103242874145508, 27.172222137451172, 34.68654251098633, 2.050497055053711)",17.7
76,-0.03611026038608944,1764580791.4109135,"(5.255382537841797, 43.10882568359375, 38.04799270629883, 1.9430814981460571)",18.3
77,-0.03611026038608944,1764580791.6253917,"(4.777434349060059, 42.48076629638672, 39.96809768676758, 1.820236325263977)",18.5
78,-0.10833078115826866,1764580791.8467534,"(3.358062744140625, 58.16969299316406, 42.71874237060547, 2.2971103191375732)",18.5
79,-0.10833078115826866,1764580792.0561051,"(4.508444786071777, 60.97886276245117, 43.76402282714844, 1.931980848312378)",18.1
