,Angles,Times,RSSI,POS
20,0.10833078115826877,1764581565.1428125,"(1.770257592201233, 4.839216232299805, 9.828686714172363, 0.75550377368927)",-28.5
21,0.036110260386089665,1764581565.3615892,"(1.1524453163146973, 5.725705146789551, 8.072813034057617, 0.9000203609466553)",-27.6
22,-0.03611026038608944,1764581565.5826678,"(1.773000717163086, 8.83265495300293, 7.297604084014893, 0.772864580154419)",-26.9
23,-0.10833078115826866,1764581565.797906,"(1.838986873626709, 10.37053108215332, 5.324705123901367, 0.6962851285934448)",-26.5
24,-0.18055130193044788,1764581566.013474,"(1.308977484703064, 9.735230445861816, 3.7101011276245117, 0.4542886018753052)",-26.5
25,-0.18055130193044788,1764581566.2300022,"(1.838138461112976, 14.036015510559082, 4.40406608581543, 0.4325712323188782)",-27.3
26,-0.18055130193044788,1764581566.445757,"(1.619568943977356, 13.87915325164795, 4.881340980529785, 0.5751324892044067)",-28.5
27,-0.10833078115826866,1764581566.6683772,"(1.6457946300506592, 11.512747764587402, 6.811485290527344, 0.7256426811218262)",-30.2
28,-0.10833078115826866,1764581566.883037,"(1.7771127223968506, 10.35183048248291, 7.6172075271606445, 0.8030667304992676)",-31.3
29,-0.03611026038608944,1764581567.1056445,"(1.8344917297363281, 8.538900375366211, 8.789727210998535, 0.8659184575080872)",-32.5
30,0.036110260386089665,1764581567.3230293,"(1.605304479598999, 7.801659107208252, 9.588321685791016, 0.9547221660614014)",-33.1
31,0.036110260386089665,1764581567.5369475,"(1.7123472690582275, 6.9905829429626465, 8.784496307373047, 0.8820988535881042)",-33.4
32,0.036110260386089665,1764581567.7470927,"(2.1554670333862305, 7.351572036743164, 8.806767463684082, 1.0232352018356323)",-33.8
33,0.036110260386089665,1764581567.9695704,"(1.903975248336792, 7.759834289550781, 8.645061492919922, 1.1287190914154053)",-33.5
34,0.036110260386089665,1764581568.1854858,"(1.7436611652374268, 8.114346504211426, 9.49659252166748, 1.1842257976531982)",-32.9
35,-0.03611026038608944,1764581568.402479,"(1.944804072380066, 8.18014144897461, 7.797053337097168, 0.9549885392189026)",-32.7
36,0.036110260386089665,1764581568.6186595,"(1.7595257759094238, 7.583327293395996, 9.49245834350586, 1.0943654775619507)",-32.7
37,0.036110260386089665,1764581568.8327253,"(1.4503284692764282, 6.838848114013672, 8.75607967376709, 1.07742178440094)",-32.7
38,0.036110260386089665,1764581569.0557323,"(1.5356791019439697, 7.517721176147461, 9.52230453491211, 1.0288444757461548)",-32.7
39,0.036110260386089665,1764581569.270964,"(1.4511932134628296, 7.4106035232543945, 9.581361770629883, 1.0007555484771729)",-32.1
40,0.036110260386089665,1764581569.492766,"(1.5910062789916992, 8.00695514678955, 9.057352066040039, 1.0346423387527466)",-31.7
41,0.036110260386089665,1764581569.7029438,"(1.6534106731414795, 7.623227119445801, 9.261088371276855, 1.0086078643798828)",-31.4
42,0.036110260386089665,1764581569.920479,"(1.9332317113876343, 8.145512580871582, 9.74506664276123, 1.166939377784729)",-31.1
43,0.036110260386089665,1764581570.1409307,"(1.7585644721984863, 7.165078163146973, 8.449820518493652, 0.8606806993484497)",-30.7
44,0.036110260386089665,1764581570.3577461,"(2.1613969802856445, 9.139002799987793, 10.959457397460938, 1.0154558420181274)",-30.4
45,0.036110260386089665,1764581570.5688322,"(2.0109364986419678, 9.241308212280273, 11.057540893554688, 1.1813225746154785)",-30.1
46,0.036110260386089665,1764581570.7908359,"(2.0294837951660156, 9.168898582458496, 11.707730293273926, 1.2714250087738037)",-29.8
47,0.036110260386089665,1764581571.0071077,"(1.8416657447814941, 8.810201644897461, 9.961580276489258, 1.199164867401123)",-29.5
48,0.036110260386089665,1764581571.225316,"(1.9734914302825928, 9.467910766601562, 10.1221923828125, 1.1114380359649658)",-29.1
49,0.036110260386089665,1764581571.4392028,"(1.8998948335647583, 9.391558647155762, 9.646409034729004, 1.1138687133789062)",-28.8
50,-0.03611026038608944,1764581571.653913,"(1.7659659385681152, 9.432191848754883, 9.039634704589844, 1.0508387088775635)",-28.5
51,-0.03611026038608944,1764581571.8779175,"(1.676893711090088, 9.180452346801758, 9.413793563842773, 1.0147767066955566)",-28.5
52,-0.03611026038608944,1764581572.093945,"(1.6565570831298828, 9.72387409210205, 8.949042320251465, 0.9879058003425598)",-28.5
53,-0.03611026038608944,1764581572.3058975,"(1.7016406059265137, 9.413843154907227, 9.182819366455078, 0.9929373860359192)",-29.0
54,-0.03611026038608944,1764581572.5295897,"(1.688286304473877, 9.311508178710938, 9.173343658447266, 0.9991081953048706)",-29.6
