,Angles,Times,RSSI,POS
64,-0.9749770304244185,1764579580.1089427,"(67.1175765991211, 24.542217254638672, 1.1998945474624634, 1.481131672859192)",85.9
65,1.0471975511965976,1764579580.344181,"(0.7662830352783203, 0.6560956239700317, 0.5162876844406128, 9.215362548828125)",82.9
66,-0.03611026038608944,1764579580.6734312,"(83.513916015625, 80.22259521484375, 77.37776184082031, 77.64097595214844)",85.7
67,0.8305359888800603,1764579580.8993971,"(1.877784013748169, 1.7160396575927734, 1.5395740270614624, 5.254635810852051)",86.8
68,0.7583154681078812,1764579581.116714,"(2.1937084197998047, 2.3527417182922363, 1.9148011207580566, 4.170041084289551)",92.1
69,-0.03611026038608944,1764579581.3027415,"(2.3925087451934814, 5.342900276184082, 4.828496932983398, 1.9264460802078247)",97.2
70,-0.03611026038608944,1764579581.526863,"(4.321170806884766, 8.980119705200195, 8.349834442138672, 8.026224136352539)",100.5
71,-1.0471975511965976,1764579581.6968956,"(58.34381866455078, 4.5594024658203125, 10.06307601928711, 9.880459785461426)",101.3
72,0.6860949473357019,1764579581.8948598,"(10.135309219360352, 4.635932922363281, 10.321818351745605, 10.312349319458008)",98.0
73,-0.252771822702627,1764579582.0913086,"(4.881518363952637, 72.39247131347656, 3.4565210342407227, 8.000129699707031)",96.6
74,-0.252771822702627,1764579582.3221853,"(5.298090934753418, 70.35826873779297, 3.615936756134033, 8.076175689697266)",96.6
75,-0.252771822702627,1764579582.5253158,"(5.304593086242676, 70.0130615234375, 3.372459650039673, 7.74785041809082)",95.8
76,-0.252771822702627,1764579582.7535706,"(3.4093103408813477, 75.81478881835938, 3.188155174255371, 8.060935974121094)",93.8
77,-0.3249923434748061,1764579582.963496,"(2.0811426639556885, 80.81599426269531, 2.7529854774475098, 6.754537582397461)",91.7
78,-0.3249923434748061,1764579583.19666,"(1.9809858798980713, 84.61723327636719, 1.898585319519043, 4.913961410522461)",88.6
79,-0.3249923434748061,1764579583.3934445,"(3.2475647926330566, 86.5389633178711, 1.489410161972046, 3.1700098514556885)",85.9
80,-0.3249923434748061,1764579583.6140933,"(6.38794469833374, 85.59272766113281, 2.5176844596862793, 1.683659315109253)",82.6
81,-0.252771822702627,1764579583.8330545,"(8.764314651489258, 81.13154602050781, 4.872212886810303, 0.7822946906089783)",79.7
82,-0.252771822702627,1764579584.0425434,"(11.274682998657227, 70.25718688964844, 8.991653442382812, 0.42853373289108276)",77.2
83,-0.18055130193044788,1764579584.264697,"(13.48952865600586, 65.04556274414062, 15.646960258483887, 0.5954259634017944)",74.6
84,-0.18055130193044788,1764579584.4850442,"(13.966832160949707, 56.210304260253906, 22.138397216796875, 0.9304954409599304)",72.7
85,-0.10833078115826866,1764579584.6941917,"(14.688417434692383, 49.11625289916992, 27.29374122619629, 1.239482045173645)",71.0
86,-0.03611026038608944,1764579584.9180522,"(15.192767143249512, 43.001075744628906, 36.234378814697266, 1.5927327871322632)",69.4
87,0.036110260386089665,1764579585.1360095,"(15.28483772277832, 36.819549560546875, 41.987552642822266, 1.81485116481781)",68.7
88,0.036110260386089665,1764579585.3487415,"(14.964780807495117, 38.969757080078125, 42.59132766723633, 1.9283137321472168)",68.1
89,0.036110260386089665,1764579585.5640354,"(15.221709251403809, 37.27067565917969, 43.073307037353516, 1.9403836727142334)",68.2
90,-0.03611026038608944,1764579585.7827,"(14.852193832397461, 38.934661865234375, 40.2018928527832, 2.0368869304656982)",68.8
91,0.036110260386089665,1764579585.9960632,"(14.520782470703125, 37.200313568115234, 41.412010192871094, 1.9161510467529297)",68.9
92,0.036110260386089665,1764579586.212829,"(14.281021118164062, 36.77735137939453, 39.040748596191406, 1.9052186012268066)",68.9
93,0.036110260386089665,1764579586.434762,"(14.843925476074219, 37.99967956542969, 40.89591979980469, 1.8913888931274414)",68.9
94,0.036110260386089665,1764579586.6547656,"(14.41982650756836, 36.85005187988281, 41.518898010253906, 1.9498186111450195)",69.1
95,0.036110260386089665,1764579586.8644912,"(14.654343605041504, 38.35561752319336, 42.19110107421875, 1.9058842658996582)",69.7
96,0.036110260386089665,1764579587.0836253,"(14.982001304626465, 38.30952453613281, 42.87555694580078, 1.8898460865020752)",70.2
97,0.036110260386089665,1764579587.3022027,"(14.66230583190918, 36.915443420410156, 39.83160400390625, 1.9859135150909424)",70.2
98,0.036110260386089665,1764579587.520835,"(14.562966346740723, 36.93533706665039, 41.36316680908203, 1.900381088256836)",70.6
99,0.036110260386089665,1764579587.7383404,"(15.2278470993042, 36.93653106689453, 41.386104583740234, 1.9317198991775513)",71.2
100,0.036110260386089665,1764579587.949015,"(14.813620567321777, 37.95142364501953, 41.743316650390625, 2.1168904304504395)",71.3
101,0.036110260386089665,1764579588.1730485,"(13.980875015258789, 36.99306869506836, 42.92805480957031, 2.05434250831604)",71.4
102,0.036110260386089665,1764579588.3853714,"(13.929805755615234, 38.06881332397461, 40.99374008178711, 1.8664813041687012)",72.0
103,0.036110260386089665,1764579588.6031885,"(14.296374320983887, 37.71710205078125, 42.65974044799805, 1.9197049140930176)",72.5
104,0.036110260386089665,1764579588.8225062,"(14.357672691345215, 36.562339782714844, 41.52667999267578, 1.9388229846954346)",72.5
105,0.036110260386089665,1764579589.0418673,"(14.165390014648438, 37.324180603027344, 42.628082275390625, 1.8373074531555176)",72.9
106,0.036110260386089665,1764579589.2507732,"(14.74986457824707, 38.307186126708984, 43.210548400878906, 1.98116135597229)",73.5
107,0.036110260386089665,1764579589.4665267,"(14.36264419555664, 38.291954040527344, 40.171653747558594, 2.0801568031311035)",73.6
108,0.036110260386089665,1764579589.6884983,"(14.097121238708496, 36.894710540771484, 42.41283416748047, 1.9571036100387573)",74.0
109,0.036110260386089665,1764579589.9049423,"(15.75611400604248, 38.366641998291016, 40.65761947631836, 1.9326361417770386)",74.3
110,0.036110260386089665,1764579590.1308277,"(15.463059425354004, 38.2840576171875, 42.996212005615234, 1.869316577911377)",74.7
111,0.036110260386089665,1764579590.3413339,"(14.949466705322266, 37.85453796386719, 41.85179901123047, 1.7509503364562988)",75.0
112,0.036110260386089665,1764579590.5572972,"(14.900004386901855, 36.37671661376953, 42.477325439453125, 1.4359217882156372)",75.3
113,0.036110260386089665,1764579590.774004,"(14.23760986328125, 39.47709655761719, 42.97588348388672, 1.56382155418396)",75.7
114,0.036110260386089665,1764579590.9906917,"(14.391443252563477, 36.65142059326172, 40.9599609375, 1.953125)",76.0
